,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,date
293,54,management,married,tertiary,no,0,no,no,unknown,120,2,-1,0,unknown,2008-05-05
294,34,technician,married,secondary,no,19,yes,no,unknown,362,4,-1,0,unknown,2008-05-05
295,56,technician,divorced,primary,no,13,yes,no,unknown,357,2,-1,0,unknown,2008-05-05
296,31,blue-collar,single,secondary,no,3,yes,no,unknown,200,2,-1,0,unknown,2008-05-05
297,24,student,single,secondary,no,82,yes,no,unknown,204,2,-1,0,unknown,2008-05-05
298,42,blue-collar,divorced,primary,no,28,yes,no,unknown,126,3,-1,0,unknown,2008-05-05
299,57,technician,married,secondary,no,792,yes,no,unknown,65,2,-1,0,unknown,2008-05-05
300,42,blue-collar,married,unknown,no,408,yes,no,unknown,107,2,-1,0,unknown,2008-05-05
301,51,admin.,married,secondary,no,531,yes,no,unknown,267,2,-1,0,unknown,2008-05-05
302,57,retired,married,secondary,no,211,yes,no,unknown,248,2,-1,0,unknown,2008-05-05
303,36,services,single,secondary,no,62,yes,no,unknown,215,2,-1,0,unknown,2008-05-05
304,53,services,married,unknown,no,257,yes,no,unknown,209,2,-1,0,unknown,2008-05-05
305,50,technician,married,secondary,no,1234,yes,no,unknown,205,2,-1,0,unknown,2008-05-05
306,54,management,married,tertiary,no,313,yes,no,unknown,83,2,-1,0,unknown,2008-05-05
307,55,blue-collar,married,secondary,no,89,yes,no,unknown,106,3,-1,0,unknown,2008-05-05
308,44,blue-collar,married,secondary,no,129,yes,yes,unknown,189,2,-1,0,unknown,2008-05-05
309,43,management,married,unknown,no,0,yes,no,unknown,105,2,-1,0,unknown,2008-05-05
310,56,admin.,married,secondary,no,353,yes,no,unknown,106,2,-1,0,unknown,2008-05-05
311,54,technician,married,unknown,no,851,yes,no,unknown,108,2,-1,0,unknown,2008-05-05
312,55,services,divorced,primary,no,96,yes,yes,unknown,311,2,-1,0,unknown,2008-05-05
313,37,services,divorced,secondary,no,398,yes,yes,unknown,214,2,-1,0,unknown,2008-05-05
314,33,admin.,single,tertiary,no,193,no,no,unknown,132,2,-1,0,unknown,2008-05-05
315,46,admin.,married,secondary,no,-358,yes,no,unknown,358,2,-1,0,unknown,2008-05-05
316,36,blue-collar,married,secondary,no,539,yes,yes,unknown,453,2,-1,0,unknown,2008-05-05
317,51,technician,single,secondary,no,0,yes,no,unknown,364,2,-1,0,unknown,2008-05-05
318,40,retired,single,primary,no,0,no,no,unknown,136,2,-1,0,unknown,2008-05-05
319,42,blue-collar,married,secondary,no,490,yes,no,unknown,386,2,-1,0,unknown,2008-05-05
320,51,blue-collar,married,secondary,no,0,yes,no,unknown,173,2,-1,0,unknown,2008-05-05
321,49,blue-collar,married,unknown,no,403,yes,no,unknown,241,2,-1,0,unknown,2008-05-05
322,48,management,married,secondary,no,161,yes,no,unknown,224,3,-1,0,unknown,2008-05-05
323,32,technician,divorced,tertiary,no,2558,no,no,unknown,148,2,-1,0,unknown,2008-05-05
324,31,admin.,single,secondary,no,98,yes,no,unknown,196,2,-1,0,unknown,2008-05-05
325,55,management,single,tertiary,no,115,no,no,unknown,111,4,-1,0,unknown,2008-05-05
326,40,blue-collar,single,secondary,no,436,yes,no,unknown,231,3,-1,0,unknown,2008-05-05
327,47,technician,married,tertiary,no,831,yes,no,unknown,316,3,-1,0,unknown,2008-05-05
328,57,technician,married,unknown,no,206,yes,no,unknown,216,3,-1,0,unknown,2008-05-05
329,41,blue-collar,married,secondary,no,290,yes,no,unknown,240,2,-1,0,unknown,2008-05-05
330,48,blue-collar,married,secondary,no,1,no,no,unknown,669,3,-1,0,unknown,2008-05-05
331,42,blue-collar,married,unknown,no,57,yes,no,unknown,425,2,-1,0,unknown,2008-05-05
332,30,blue-collar,single,secondary,no,-457,yes,no,unknown,143,2,-1,0,unknown,2008-05-05
333,58,management,single,tertiary,no,1387,yes,no,unknown,174,5,-1,0,unknown,2008-05-05
334,45,management,divorced,tertiary,no,24598,yes,no,unknown,313,3,-1,0,unknown,2008-05-05
335,49,blue-collar,married,secondary,no,30,yes,no,unknown,135,4,-1,0,unknown,2008-05-05
336,42,admin.,single,secondary,no,1022,yes,no,unknown,146,2,-1,0,unknown,2008-05-05
337,53,technician,married,secondary,no,56,yes,yes,unknown,152,2,-1,0,unknown,2008-05-05
338,51,admin.,single,secondary,yes,-2,no,no,unknown,402,3,-1,0,unknown,2008-05-05
339,32,services,single,secondary,no,121,yes,no,unknown,213,2,-1,0,unknown,2008-05-05
340,41,blue-collar,single,secondary,no,842,yes,no,unknown,144,3,-1,0,unknown,2008-05-05
341,43,management,divorced,secondary,no,693,yes,no,unknown,124,3,-1,0,unknown,2008-05-05
342,40,blue-collar,divorced,secondary,no,-333,yes,no,unknown,183,2,-1,0,unknown,2008-05-05
343,50,blue-collar,married,primary,no,1533,yes,no,unknown,325,2,-1,0,unknown,2008-05-05
344,34,management,married,tertiary,no,46,yes,no,unknown,39,4,-1,0,unknown,2008-05-05
345,53,services,married,unknown,no,18,no,no,unknown,503,2,-1,0,unknown,2008-05-05
346,45,technician,married,secondary,no,44,yes,no,unknown,95,4,-1,0,unknown,2008-05-05
347,39,blue-collar,married,primary,no,-100,yes,no,unknown,680,2,-1,0,unknown,2008-05-05
348,44,services,married,tertiary,no,510,yes,no,unknown,421,4,-1,0,unknown,2008-05-05
349,55,management,married,tertiary,no,685,yes,no,unknown,174,3,-1,0,unknown,2008-05-05
350,46,management,single,tertiary,no,187,yes,no,unknown,113,2,-1,0,unknown,2008-05-05
351,45,blue-collar,married,secondary,no,66,yes,no,unknown,808,2,-1,0,unknown,2008-05-05
352,34,admin.,married,secondary,no,560,yes,no,unknown,198,3,-1,0,unknown,2008-05-05
353,36,blue-collar,married,secondary,no,0,yes,no,unknown,195,2,-1,0,unknown,2008-05-05
354,59,unknown,divorced,unknown,no,27,no,no,unknown,347,3,-1,0,unknown,2008-05-05
355,31,admin.,single,secondary,no,12,yes,no,unknown,208,2,-1,0,unknown,2008-05-05
356,44,blue-collar,single,secondary,no,34,yes,no,unknown,404,4,-1,0,unknown,2008-05-05
357,33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,396,2,-1,0,unknown,2008-05-05
358,40,blue-collar,married,secondary,no,211,yes,no,unknown,216,4,-1,0,unknown,2008-05-05
359,46,admin.,single,tertiary,no,377,yes,no,unknown,98,2,-1,0,unknown,2008-05-05
360,48,management,married,tertiary,no,263,yes,no,unknown,350,2,-1,0,unknown,2008-05-05
361,42,services,married,secondary,no,1263,yes,no,unknown,114,2,-1,0,unknown,2008-05-06
362,27,services,married,secondary,no,8,yes,no,unknown,88,3,-1,0,unknown,2008-05-06
363,48,admin.,married,secondary,no,126,yes,yes,unknown,379,2,-1,0,unknown,2008-05-06
364,59,admin.,married,secondary,no,230,yes,no,unknown,190,3,-1,0,unknown,2008-05-06
365,46,technician,married,tertiary,no,841,yes,no,unknown,158,1,-1,0,unknown,2008-05-06
366,38,admin.,divorced,secondary,no,308,yes,no,unknown,102,1,-1,0,unknown,2008-05-06
367,43,management,divorced,tertiary,no,1,yes,no,unknown,306,1,-1,0,unknown,2008-05-06
368,38,admin.,divorced,tertiary,no,86,yes,no,unknown,218,1,-1,0,unknown,2008-05-06
369,23,student,single,secondary,no,157,yes,no,unknown,54,1,-1,0,unknown,2008-05-06
370,34,services,married,secondary,no,22,yes,no,unknown,344,1,-1,0,unknown,2008-05-06
371,38,admin.,married,secondary,no,46,yes,yes,unknown,195,1,-1,0,unknown,2008-05-06
372,37,blue-collar,married,secondary,no,1293,no,no,unknown,652,1,-1,0,unknown,2008-05-06
373,25,admin.,single,secondary,no,122,yes,no,unknown,286,1,-1,0,unknown,2008-05-06
374,48,blue-collar,married,unknown,no,131,yes,no,unknown,189,1,-1,0,unknown,2008-05-06
375,49,blue-collar,single,secondary,no,143,yes,no,unknown,83,1,-1,0,unknown,2008-05-06
376,38,admin.,single,secondary,no,393,no,no,unknown,184,2,-1,0,unknown,2008-05-06
377,43,blue-collar,married,primary,no,98,yes,no,unknown,235,1,-1,0,unknown,2008-05-06
378,33,management,married,tertiary,no,0,yes,no,unknown,290,1,-1,0,unknown,2008-05-06
379,55,blue-collar,married,secondary,no,224,yes,no,unknown,232,1,-1,0,unknown,2008-05-06
380,38,blue-collar,married,secondary,no,757,yes,no,unknown,133,1,-1,0,unknown,2008-05-06
381,49,services,married,secondary,no,245,yes,yes,unknown,318,1,-1,0,unknown,2008-05-06
382,40,management,married,secondary,no,8486,no,no,unknown,260,3,-1,0,unknown,2008-05-06
383,43,admin.,married,unknown,no,350,no,no,unknown,437,1,-1,0,unknown,2008-05-06
384,38,blue-collar,married,secondary,no,20,yes,no,unknown,402,1,-1,0,unknown,2008-05-06
385,58,services,married,secondary,no,1667,yes,yes,unknown,85,1,-1,0,unknown,2008-05-06
386,57,technician,married,unknown,no,345,yes,no,unknown,125,1,-1,0,unknown,2008-05-06
387,32,unemployed,married,secondary,no,10,yes,no,unknown,501,4,-1,0,unknown,2008-05-06
388,56,management,married,tertiary,no,830,yes,yes,unknown,1201,1,-1,0,unknown,2008-05-06
389,58,blue-collar,divorced,unknown,no,29,yes,no,unknown,253,1,-1,0,unknown,2008-05-06
390,60,retired,divorced,secondary,no,545,yes,no,unknown,1030,1,-1,0,unknown,2008-05-06
391,37,technician,married,tertiary,no,8730,yes,no,unknown,149,1,-1,0,unknown,2008-05-06
392,46,technician,divorced,tertiary,no,477,yes,no,unknown,114,1,-1,0,unknown,2008-05-06
393,27,admin.,married,secondary,no,4,yes,no,unknown,243,1,-1,0,unknown,2008-05-06
394,43,blue-collar,married,secondary,no,1205,yes,no,unknown,769,2,-1,0,unknown,2008-05-06
395,32,technician,single,secondary,no,0,yes,yes,unknown,135,3,-1,0,unknown,2008-05-06
396,40,admin.,single,secondary,no,263,yes,no,unknown,231,1,-1,0,unknown,2008-05-06
397,38,admin.,married,secondary,no,1,no,no,unknown,76,1,-1,0,unknown,2008-05-06
398,34,blue-collar,married,secondary,no,283,no,yes,unknown,199,1,-1,0,unknown,2008-05-06
399,47,blue-collar,married,primary,no,206,yes,no,unknown,152,1,-1,0,unknown,2008-05-06
400,42,housemaid,married,primary,no,17,yes,no,unknown,124,1,-1,0,unknown,2008-05-06
401,48,technician,married,secondary,no,141,yes,yes,unknown,424,1,-1,0,unknown,2008-05-06
402,29,self-employed,single,tertiary,no,16,yes,no,unknown,43,1,-1,0,unknown,2008-05-06
403,50,services,married,secondary,no,206,yes,no,unknown,154,1,-1,0,unknown,2008-05-06
404,52,technician,married,unknown,no,7,no,no,unknown,203,2,-1,0,unknown,2008-05-06
405,50,management,married,tertiary,no,0,no,no,unknown,326,1,-1,0,unknown,2008-05-06
406,58,retired,married,tertiary,no,0,no,no,unknown,393,1,-1,0,unknown,2008-05-06
407,46,blue-collar,divorced,primary,no,1927,yes,no,unknown,241,3,-1,0,unknown,2008-05-06
408,38,technician,married,secondary,no,284,yes,no,unknown,483,1,-1,0,unknown,2008-05-06
409,46,blue-collar,married,secondary,no,1660,yes,no,unknown,259,1,-1,0,unknown,2008-05-06
410,32,services,single,secondary,no,406,yes,no,unknown,227,1,-1,0,unknown,2008-05-06
411,51,blue-collar,married,primary,no,230,yes,no,unknown,673,1,-1,0,unknown,2008-05-06
412,39,admin.,single,secondary,no,-25,yes,no,unknown,576,1,-1,0,unknown,2008-05-06
413,48,admin.,married,secondary,no,182,yes,no,unknown,180,2,-1,0,unknown,2008-05-06
414,36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,168,2,-1,0,unknown,2008-05-06
415,34,admin.,divorced,secondary,no,67,yes,no,unknown,90,1,-1,0,unknown,2008-05-06
416,40,technician,married,secondary,no,77,no,no,unknown,505,1,-1,0,unknown,2008-05-06
417,43,unemployed,married,secondary,no,0,yes,no,unknown,245,1,-1,0,unknown,2008-05-06
418,52,blue-collar,divorced,primary,no,55,yes,yes,unknown,186,1,-1,0,unknown,2008-05-06
419,33,technician,married,secondary,yes,72,yes,no,unknown,623,1,-1,0,unknown,2008-05-06
420,49,management,single,tertiary,no,163,yes,no,unknown,496,3,-1,0,unknown,2008-05-06
421,32,management,single,tertiary,no,151,yes,no,unknown,118,1,-1,0,unknown,2008-05-06
422,39,admin.,single,secondary,no,113,yes,no,unknown,342,1,-1,0,unknown,2008-05-06
423,40,blue-collar,married,secondary,no,0,yes,no,unknown,225,1,-1,0,unknown,2008-05-06
424,38,technician,single,tertiary,no,9,yes,no,unknown,185,3,-1,0,unknown,2008-05-06
425,43,management,married,secondary,no,375,yes,no,unknown,196,2,-1,0,unknown,2008-05-06
426,39,services,married,secondary,no,1142,yes,no,unknown,276,1,-1,0,unknown,2008-05-06
427,54,blue-collar,married,primary,no,2102,yes,no,unknown,76,1,-1,0,unknown,2008-05-06
428,38,technician,single,tertiary,no,4325,yes,no,unknown,87,1,-1,0,unknown,2008-05-06
429,40,blue-collar,married,secondary,no,217,yes,no,unknown,195,1,-1,0,unknown,2008-05-06
430,55,admin.,married,secondary,no,131,yes,no,unknown,744,1,-1,0,unknown,2008-05-06
431,42,management,married,tertiary,no,1680,yes,no,unknown,765,1,-1,0,unknown,2008-05-06
432,39,blue-collar,married,secondary,no,0,yes,no,unknown,262,1,-1,0,unknown,2008-05-06
433,40,blue-collar,married,primary,no,46,yes,no,unknown,119,1,-1,0,unknown,2008-05-06
434,32,blue-collar,married,secondary,no,320,yes,no,unknown,198,2,-1,0,unknown,2008-05-06
435,55,admin.,married,secondary,no,183,yes,no,unknown,150,1,-1,0,unknown,2008-05-06
436,45,blue-collar,married,secondary,no,39,no,no,unknown,241,1,-1,0,unknown,2008-05-06
437,35,management,single,tertiary,no,560,yes,no,unknown,181,1,-1,0,unknown,2008-05-06
438,58,technician,divorced,secondary,no,469,no,no,unknown,196,1,-1,0,unknown,2008-05-06
439,35,admin.,married,secondary,no,530,yes,no,unknown,149,1,-1,0,unknown,2008-05-06
440,49,services,married,primary,no,61,yes,no,unknown,246,1,-1,0,unknown,2008-05-06
441,34,technician,single,tertiary,no,242,yes,no,unknown,112,1,-1,0,unknown,2008-05-06
442,36,blue-collar,married,secondary,no,139,yes,no,unknown,309,2,-1,0,unknown,2008-05-06
443,24,self-employed,single,secondary,no,0,yes,no,unknown,278,1,-1,0,unknown,2008-05-06
444,34,technician,married,secondary,no,367,yes,no,unknown,140,1,-1,0,unknown,2008-05-06
445,51,admin.,divorced,secondary,no,228,yes,no,unknown,136,1,-1,0,unknown,2008-05-06
446,39,technician,single,unknown,no,45248,yes,no,unknown,1623,1,-1,0,unknown,2008-05-06
447,50,self-employed,married,unknown,no,-84,yes,no,unknown,101,1,-1,0,unknown,2008-05-06
448,32,services,single,secondary,no,310,yes,no,unknown,144,1,-1,0,unknown,2008-05-06
449,42,blue-collar,married,unknown,no,132,yes,no,unknown,238,1,-1,0,unknown,2008-05-06
450,50,technician,married,secondary,no,797,yes,no,unknown,354,1,-1,0,unknown,2008-05-06
451,40,services,married,secondary,no,71,no,no,unknown,79,1,-1,0,unknown,2008-05-06
452,46,management,divorced,unknown,no,2,yes,no,unknown,187,1,-1,0,unknown,2008-05-06
453,37,management,married,tertiary,no,231,yes,yes,unknown,451,2,-1,0,unknown,2008-05-06
454,34,blue-collar,married,secondary,no,270,yes,yes,unknown,159,1,-1,0,unknown,2008-05-06
455,44,blue-collar,married,secondary,no,274,yes,yes,unknown,409,1,-1,0,unknown,2008-05-06
456,40,admin.,single,secondary,no,-109,yes,yes,unknown,170,1,-1,0,unknown,2008-05-06
457,37,technician,married,secondary,no,1,yes,no,unknown,608,1,-1,0,unknown,2008-05-06
458,33,blue-collar,single,secondary,yes,-60,no,no,unknown,243,1,-1,0,unknown,2008-05-06
459,35,blue-collar,married,secondary,no,89,yes,no,unknown,145,2,-1,0,unknown,2008-05-06
460,58,blue-collar,divorced,secondary,no,-11,no,no,unknown,112,1,-1,0,unknown,2008-05-06
461,39,blue-collar,married,primary,no,0,yes,no,unknown,262,2,-1,0,unknown,2008-05-06
462,43,blue-collar,married,secondary,no,-509,yes,no,unknown,124,1,-1,0,unknown,2008-05-06
463,39,unemployed,married,primary,no,408,yes,no,unknown,53,1,-1,0,unknown,2008-05-06
464,36,services,single,primary,no,58,yes,no,unknown,134,1,-1,0,unknown,2008-05-06
465,57,retired,single,secondary,no,1640,no,yes,unknown,204,4,-1,0,unknown,2008-05-06
466,36,admin.,single,secondary,no,20,yes,no,unknown,186,1,-1,0,unknown,2008-05-06
467,50,blue-collar,married,primary,no,71,yes,no,unknown,678,1,-1,0,unknown,2008-05-06
468,55,blue-collar,married,secondary,no,52,yes,no,unknown,182,1,-1,0,unknown,2008-05-06
469,44,self-employed,married,tertiary,no,292,yes,no,unknown,162,1,-1,0,unknown,2008-05-06
470,44,services,divorced,secondary,no,424,yes,no,unknown,27,1,-1,0,unknown,2008-05-06
471,39,housemaid,single,primary,no,109,yes,no,unknown,699,3,-1,0,unknown,2008-05-06
472,46,blue-collar,married,unknown,no,1044,yes,no,unknown,43,1,-1,0,unknown,2008-05-06
473,39,blue-collar,married,secondary,no,983,yes,no,unknown,97,1,-1,0,unknown,2008-05-06
474,34,admin.,married,secondary,no,869,no,no,unknown,1677,1,-1,0,unknown,2008-05-06
475,40,blue-collar,married,primary,no,668,yes,no,unknown,283,2,-1,0,unknown,2008-05-06
476,50,management,married,tertiary,no,964,yes,no,unknown,323,1,-1,0,unknown,2008-05-06
477,31,management,single,secondary,no,301,yes,no,unknown,82,1,-1,0,unknown,2008-05-06
478,37,admin.,single,secondary,no,140,yes,no,unknown,310,1,-1,0,unknown,2008-05-06
479,39,management,single,secondary,no,1877,yes,no,unknown,185,1,-1,0,unknown,2008-05-06
480,51,blue-collar,married,primary,no,1127,yes,no,unknown,47,1,-1,0,unknown,2008-05-06
481,41,technician,married,secondary,no,871,yes,no,unknown,145,1,-1,0,unknown,2008-05-06
482,41,technician,married,secondary,no,767,yes,yes,unknown,204,1,-1,0,unknown,2008-05-06
483,43,blue-collar,married,secondary,no,0,no,no,unknown,187,1,-1,0,unknown,2008-05-06
484,30,services,single,secondary,no,209,yes,no,unknown,30,2,-1,0,unknown,2008-05-06
485,54,management,divorced,primary,no,0,no,no,unknown,472,1,-1,0,unknown,2008-05-06
486,43,blue-collar,divorced,secondary,no,110,yes,yes,unknown,448,1,-1,0,unknown,2008-05-06
487,59,management,divorced,tertiary,no,-76,yes,yes,unknown,264,1,-1,0,unknown,2008-05-06
488,47,technician,married,unknown,no,178,yes,no,unknown,169,1,-1,0,unknown,2008-05-06
489,40,blue-collar,married,primary,no,-66,yes,no,unknown,288,1,-1,0,unknown,2008-05-06
490,32,technician,married,secondary,no,0,yes,no,unknown,176,2,-1,0,unknown,2008-05-06
491,29,blue-collar,married,secondary,no,1,yes,no,unknown,215,1,-1,0,unknown,2008-05-06
492,36,blue-collar,married,secondary,no,0,yes,no,unknown,337,1,-1,0,unknown,2008-05-06
493,55,unemployed,married,tertiary,no,5345,no,no,unknown,278,1,-1,0,unknown,2008-05-06
494,30,blue-collar,divorced,secondary,no,-209,yes,no,unknown,188,2,-1,0,unknown,2008-05-06
495,39,admin.,single,secondary,no,0,yes,no,unknown,174,2,-1,0,unknown,2008-05-06
496,39,blue-collar,divorced,secondary,no,42,yes,no,unknown,226,2,-1,0,unknown,2008-05-06
497,50,blue-collar,divorced,secondary,no,41,yes,no,unknown,190,1,-1,0,unknown,2008-05-06
498,44,blue-collar,married,secondary,no,-99,yes,no,unknown,111,2,-1,0,unknown,2008-05-06
499,37,technician,single,secondary,no,17,yes,no,unknown,164,1,-1,0,unknown,2008-05-06
500,46,admin.,married,primary,no,276,yes,yes,unknown,157,2,-1,0,unknown,2008-05-06
501,32,technician,single,unknown,no,-170,no,no,unknown,46,1,-1,0,unknown,2008-05-06
502,37,management,single,tertiary,no,230,yes,yes,unknown,374,1,-1,0,unknown,2008-05-06
503,29,blue-collar,married,secondary,no,9,yes,no,unknown,349,1,-1,0,unknown,2008-05-06
504,41,blue-collar,married,secondary,no,946,yes,no,unknown,325,1,-1,0,unknown,2008-05-06
505,45,blue-collar,married,primary,no,1297,yes,no,unknown,233,2,-1,0,unknown,2008-05-06
506,57,retired,divorced,secondary,no,-331,yes,no,unknown,531,1,-1,0,unknown,2008-05-06
507,48,blue-collar,single,secondary,no,44,yes,no,unknown,153,1,-1,0,unknown,2008-05-06
508,60,retired,married,secondary,yes,15,no,no,unknown,80,1,-1,0,unknown,2008-05-06
509,26,admin.,single,secondary,no,712,yes,no,unknown,232,1,-1,0,unknown,2008-05-06
510,58,retired,married,secondary,no,5435,yes,no,unknown,118,1,-1,0,unknown,2008-05-06
511,34,admin.,married,secondary,no,507,yes,no,unknown,190,1,-1,0,unknown,2008-05-06
512,55,unemployed,divorced,secondary,no,387,yes,no,unknown,918,1,-1,0,unknown,2008-05-06
513,41,blue-collar,married,primary,no,0,yes,yes,unknown,238,1,-1,0,unknown,2008-05-06
514,50,management,divorced,secondary,no,1716,yes,no,unknown,82,1,-1,0,unknown,2008-05-06
515,49,entrepreneur,married,secondary,no,167,yes,yes,unknown,198,3,-1,0,unknown,2008-05-06
516,44,admin.,married,unknown,no,40,no,yes,unknown,160,2,-1,0,unknown,2008-05-06
517,44,blue-collar,married,primary,no,148,yes,no,unknown,211,1,-1,0,unknown,2008-05-06
518,31,technician,married,secondary,no,17,yes,yes,unknown,120,1,-1,0,unknown,2008-05-06
519,34,blue-collar,single,tertiary,no,1011,yes,no,unknown,136,1,-1,0,unknown,2008-05-06
520,46,management,single,unknown,no,1527,yes,no,unknown,269,1,-1,0,unknown,2008-05-06
521,42,management,married,tertiary,no,744,no,no,unknown,157,1,-1,0,unknown,2008-05-06
522,52,admin.,married,secondary,no,484,yes,no,unknown,128,1,-1,0,unknown,2008-05-06
